customer_id,tenure,monthly_charges,contract_type,internet_service,payment_method,churn
483,27,83.76640461485906,Month-to-month,No,Mailed check,0
484,66,49.60638407125859,One year,Fiber optic,Credit card,0
485,5,91.042471638678,One year,Fiber optic,Mailed check,1
486,29,36.93318574069416,Two year,No,Electronic check,1
487,37,103.19900531103474,Month-to-month,Fiber optic,Bank transfer,0
488,38,77.18483288904456,Two year,DSL,Mailed check,0
489,8,78.38898233720485,One year,Fiber optic,Bank transfer,0
490,65,40.97754137791081,Month-to-month,No,Bank transfer,0
491,17,27.410874930038823,Month-to-month,DSL,Electronic check,0
492,71,66.47248030806713,One year,DSL,Mailed check,0
493,45,81.56119519223589,Month-to-month,Fiber optic,Mailed check,0
494,4,29.50464586616856,Month-to-month,Fiber optic,Mailed check,1
495,36,115.05344745281667,One year,Fiber optic,Bank transfer,0
496,70,118.04143602328068,Two year,DSL,Credit card,0
497,31,74.54566953924919,Two year,DSL,Mailed check,1
498,19,115.00691552734062,Month-to-month,DSL,Electronic check,0
499,61,37.94452375808531,One year,No,Bank transfer,1
500,54,22.54206851795249,Two year,No,Credit card,0
501,39,23.940953529038993,Two year,Fiber optic,Mailed check,1
502,19,78.7512479426779,Month-to-month,No,Credit card,1
503,39,26.164188343682355,Two year,No,Bank transfer,0
504,67,115.8545606824087,One year,Fiber optic,Credit card,0
505,45,34.193321075939856,Two year,Fiber optic,Bank transfer,0
506,13,50.47228060529787,One year,DSL,Credit card,0
507,58,102.25178019983484,One year,DSL,Credit card,0
508,20,41.874032310409305,Month-to-month,Fiber optic,Bank transfer,0
509,61,44.29684584545706,Two year,Fiber optic,Credit card,1
510,39,84.23089557910183,Month-to-month,No,Electronic check,1
511,1,47.60860884892623,Two year,No,Mailed check,1
512,3,41.744763400770026,Month-to-month,No,Credit card,0
513,62,45.41777143056575,Month-to-month,Fiber optic,Credit card,0
514,63,69.06474993407268,Month-to-month,Fiber optic,Credit card,1
515,25,116.6099872731482,Two year,DSL,Mailed check,0
516,56,103.22379415612284,Month-to-month,No,Bank transfer,0
517,33,48.46102645601771,One year,DSL,Mailed check,0
518,38,56.33732084980977,Two year,Fiber optic,Credit card,0
519,6,66.45122505040774,One year,No,Bank transfer,0
520,58,117.89296470169904,Month-to-month,DSL,Credit card,0
521,44,37.23904683357157,Month-to-month,Fiber optic,Bank transfer,0
522,45,55.74831034918829,One year,DSL,Credit card,0
523,32,92.9426093982715,Month-to-month,No,Credit card,1
524,45,116.39437342689433,Two year,DSL,Bank transfer,0
525,61,35.56752127642377,One year,DSL,Electronic check,0
526,47,42.737995419434576,Two year,Fiber optic,Mailed check,0
527,21,42.569467439043024,Two year,No,Bank transfer,0
528,36,22.093202949207353,Two year,DSL,Mailed check,0
529,19,80.41156249809495,Month-to-month,Fiber optic,Electronic check,0
530,20,87.07030741458938,Month-to-month,No,Electronic check,0
531,57,80.25258901252533,One year,Fiber optic,Bank transfer,0
532,18,27.132298941281434,One year,No,Electronic check,0
533,47,26.92301257456317,Two year,Fiber optic,Electronic check,1
534,49,41.0386554494124,Month-to-month,Fiber optic,Credit card,0
535,14,49.029451569891464,Month-to-month,Fiber optic,Credit card,0
536,15,98.65436559100473,Month-to-month,DSL,Electronic check,1
537,31,35.93902657489211,One year,DSL,Credit card,0
538,1,24.409221639753213,Month-to-month,Fiber optic,Electronic check,0
539,54,59.398750771305515,Two year,No,Credit card,0
540,3,61.639217014192035,Two year,Fiber optic,Electronic check,0
541,16,65.09073381889542,Two year,DSL,Electronic check,0
542,57,102.69035440269685,Month-to-month,No,Mailed check,0
543,12,29.800541487094172,Two year,DSL,Electronic check,0
544,16,90.39420824219621,Two year,Fiber optic,Mailed check,1
545,24,53.794557104529076,One year,DSL,Bank transfer,0
546,28,50.998013643547,One year,DSL,Electronic check,0
547,8,113.25431260859798,Month-to-month,DSL,Electronic check,0
548,36,44.8468524416742,Month-to-month,Fiber optic,Mailed check,0
549,8,84.25318353393664,Month-to-month,DSL,Electronic check,0
550,58,47.5127757376092,Month-to-month,Fiber optic,Credit card,1
551,60,70.71438826403852,Month-to-month,Fiber optic,Mailed check,0
552,50,98.62928925962778,One year,DSL,Mailed check,1
553,28,108.17225235162606,One year,No,Credit card,0
554,41,103.86972402950504,One year,DSL,Electronic check,0
555,64,78.21807361446398,Two year,DSL,Bank transfer,0
556,27,44.881631533822215,Two year,DSL,Bank transfer,0
557,63,86.12333832618657,One year,No,Bank transfer,0
558,17,90.9905045779608,One year,No,Mailed check,0
559,33,21.069199011350143,Month-to-month,Fiber optic,Mailed check,0
560,29,63.92105109318746,One year,No,Credit card,0
561,13,104.32620428217643,Month-to-month,No,Electronic check,1
562,46,68.95875962430475,One year,DSL,Credit card,0
563,35,51.13754421633212,Month-to-month,Fiber optic,Mailed check,0
564,6,107.17977710246628,One year,Fiber optic,Bank transfer,0
565,69,35.58806975298057,Month-to-month,No,Electronic check,0
566,47,40.644523241620035,Two year,No,Bank transfer,1
567,25,88.73723669361334,Two year,DSL,Electronic check,0
568,66,55.2435941526575,Month-to-month,No,Bank transfer,1
569,10,91.3016835733779,Month-to-month,No,Electronic check,1
570,56,35.77036212594919,Two year,Fiber optic,Bank transfer,0
571,30,45.22690896008459,One year,No,Credit card,0
572,5,35.66473783636335,Month-to-month,DSL,Mailed check,1
573,33,115.29103135635097,One year,Fiber optic,Credit card,1
574,65,60.54039608509241,Two year,Fiber optic,Bank transfer,0
575,18,53.7219909910226,Two year,No,Electronic check,1
576,49,21.42021561707647,Month-to-month,DSL,Credit card,1
577,11,35.341757941088744,One year,Fiber optic,Bank transfer,0
578,26,62.11358562424995,Two year,DSL,Mailed check,1
579,63,26.850279257189406,One year,DSL,Electronic check,0
580,59,71.0739329506217,Two year,No,Credit card,0
581,27,65.50154384644478,Month-to-month,DSL,Mailed check,0
582,49,96.7168140344352,One year,Fiber optic,Bank transfer,0
583,33,85.98027014003166,One year,No,Electronic check,1
584,1,64.59473053205738,Month-to-month,Fiber optic,Bank transfer,0
585,21,42.466070010507146,Month-to-month,DSL,Electronic check,0
586,55,92.68635660178063,Month-to-month,DSL,Mailed check,1
587,6,90.78621034542041,Month-to-month,No,Mailed check,0
588,69,35.32961605153874,Two year,No,Mailed check,0
589,5,111.47518314254027,One year,Fiber optic,Credit card,0
590,3,26.44051160150432,Two year,Fiber optic,Credit card,0
591,53,25.50377088927162,Month-to-month,DSL,Credit card,1
592,23,38.7350417662427,Two year,No,Bank transfer,0
593,53,110.94607980487712,Two year,DSL,Credit card,0
594,37,71.99981240369218,One year,DSL,Electronic check,0
595,17,98.79409206729001,One year,Fiber optic,Mailed check,0
596,1,42.78431880765006,One year,Fiber optic,Bank transfer,0
597,51,69.02219746537409,Month-to-month,Fiber optic,Bank transfer,0
598,45,55.82894636238822,Month-to-month,No,Credit card,0
599,4,102.78286070661926,One year,Fiber optic,Electronic check,0
600,62,22.260443935922662,Two year,No,Mailed check,0
601,65,44.384272996610534,One year,DSL,Bank transfer,0
602,32,35.25742243023788,Month-to-month,No,Mailed check,0
603,34,105.91890387215693,Two year,Fiber optic,Electronic check,1
604,39,66.75438496937657,Month-to-month,No,Mailed check,0
605,26,60.42200438932162,One year,No,Credit card,0
606,34,64.94827621010799,One year,Fiber optic,Mailed check,1
607,54,117.19245507023352,Two year,Fiber optic,Bank transfer,1
608,3,105.02673943359241,One year,DSL,Credit card,0
609,50,90.63687718503076,Month-to-month,No,Credit card,0
610,12,49.047895922325466,Month-to-month,DSL,Credit card,0
611,65,36.51729995184478,Month-to-month,DSL,Credit card,1
612,54,112.14336290244533,Two year,No,Bank transfer,0
613,5,62.307552279648284,Month-to-month,DSL,Electronic check,1
614,57,47.87557994686291,One year,No,Electronic check,0
615,17,67.09208264176354,Two year,DSL,Credit card,0
616,47,111.78474228203521,Month-to-month,DSL,Electronic check,1
617,23,58.70673133912932,Month-to-month,No,Bank transfer,1
618,14,76.26409972480994,One year,Fiber optic,Electronic check,1
619,66,100.29663011085668,One year,No,Electronic check,1
620,51,62.71325310483912,Two year,Fiber optic,Bank transfer,0
621,38,43.35418019263683,Month-to-month,No,Electronic check,0
622,64,119.45257483830335,Month-to-month,No,Credit card,0
623,38,115.65708574521597,One year,Fiber optic,Credit card,0
624,50,104.3479169125514,Two year,Fiber optic,Bank transfer,0
625,30,88.83738793859226,One year,No,Credit card,0
626,51,49.4865628069697,One year,No,Credit card,0
627,63,111.34129381640321,Two year,No,Credit card,0
628,52,47.555667012122875,Month-to-month,Fiber optic,Credit card,0
629,38,100.08094946768325,Month-to-month,No,Credit card,1
630,30,111.82581679413063,Month-to-month,Fiber optic,Electronic check,0
631,51,80.30038404299114,Two year,DSL,Bank transfer,0
632,5,100.3056217891179,Two year,Fiber optic,Mailed check,0
633,29,99.16950992017466,Two year,DSL,Bank transfer,0
634,4,39.31577511209799,Two year,No,Bank transfer,0
635,10,86.79244735960846,Two year,No,Bank transfer,0
636,56,29.346793690444354,One year,Fiber optic,Electronic check,0
637,17,70.78501431374814,Month-to-month,DSL,Bank transfer,1
638,17,36.22355481405775,Two year,No,Bank transfer,1
639,69,61.634949879643166,Month-to-month,No,Electronic check,0
640,34,103.29820746984376,Two year,DSL,Credit card,0
641,6,118.71678396302043,Month-to-month,No,Mailed check,0
642,53,51.79598316596177,One year,No,Credit card,0
643,66,73.19556987831766,Month-to-month,Fiber optic,Bank transfer,0
644,43,71.12980243704885,Month-to-month,No,Credit card,0
645,23,115.44015098310659,Two year,DSL,Electronic check,0
646,55,67.85837324327736,Month-to-month,No,Mailed check,0
647,16,89.91062053996978,One year,Fiber optic,Credit card,0
648,8,112.17892331085261,One year,No,Bank transfer,0
649,4,57.337855953684006,One year,DSL,Mailed check,1
650,4,110.21222382453877,Two year,No,Bank transfer,0
651,56,111.74562218910135,Two year,DSL,Credit card,0
652,25,113.06625039671307,Two year,Fiber optic,Credit card,1
653,67,47.04461854714264,Two year,No,Bank transfer,1
654,67,60.035559426995846,Two year,No,Mailed check,0
655,27,107.03959082257019,One year,Fiber optic,Mailed check,0
656,32,55.91618242804188,Month-to-month,DSL,Mailed check,0
657,50,80.0253032933505,One year,DSL,Credit card,0
658,61,31.805450726005198,Two year,No,Credit card,0
659,51,25.627498811124077,One year,DSL,Bank transfer,1
660,19,61.19939894921726,Month-to-month,DSL,Bank transfer,0
661,21,77.89165325927175,Two year,No,Electronic check,0
662,5,59.269911335894136,One year,DSL,Electronic check,0
663,42,77.7735770160842,One year,DSL,Electronic check,0
664,61,71.5084376171785,Month-to-month,No,Bank transfer,0
665,22,88.57072292860758,Two year,No,Mailed check,0
666,21,84.95324310653898,Two year,DSL,Electronic check,0
667,70,62.424570320658006,Month-to-month,No,Bank transfer,0
668,1,62.49952404198633,Month-to-month,DSL,Credit card,0
669,5,34.077834001223195,Month-to-month,DSL,Mailed check,0
670,12,71.32385720964592,Month-to-month,DSL,Electronic check,0
671,46,78.71791281356968,Two year,DSL,Credit card,0
672,34,67.64893973538263,Two year,No,Mailed check,0
673,49,52.5707335086999,One year,No,Mailed check,1
674,45,92.16485442517359,One year,Fiber optic,Credit card,0
675,27,27.466164464522407,One year,No,Electronic check,1
676,26,111.44403697540473,Two year,Fiber optic,Electronic check,0
677,47,22.06434395457933,Two year,DSL,Credit card,0
678,56,116.23501334382779,Two year,No,Credit card,0
679,63,66.23556009346623,One year,DSL,Credit card,1
680,48,61.266994400354115,Month-to-month,Fiber optic,Bank transfer,1
681,61,45.64440174631881,Month-to-month,No,Mailed check,1
682,26,21.007113483228316,Month-to-month,No,Electronic check,0
683,36,47.47902644217997,Month-to-month,No,Electronic check,1
684,1,30.939992546033395,Month-to-month,No,Credit card,1
685,8,85.98208426933947,Two year,DSL,Mailed check,0
686,52,51.90749723207262,One year,No,Credit card,0
687,47,96.71793284036616,Month-to-month,Fiber optic,Mailed check,0
688,56,40.691618734611694,Month-to-month,No,Credit card,0
689,14,110.02348574321095,Month-to-month,Fiber optic,Credit card,0
690,28,72.29815151058327,Two year,Fiber optic,Mailed check,1
691,2,31.45061964689814,Month-to-month,DSL,Electronic check,1
692,26,60.084523565347894,One year,No,Electronic check,1
693,14,40.67605240697617,Two year,Fiber optic,Bank transfer,0
694,59,39.96854261681792,Two year,No,Mailed check,0
695,56,70.63697376522089,Two year,DSL,Electronic check,0
696,7,87.18920156363725,Month-to-month,DSL,Electronic check,0
697,3,111.16182055034282,Month-to-month,No,Mailed check,0
698,23,70.21620107636534,Month-to-month,Fiber optic,Electronic check,0
699,18,116.58387750583302,Month-to-month,DSL,Mailed check,0
700,38,114.16348520733688,One year,Fiber optic,Electronic check,0
701,15,106.50625299843604,Two year,Fiber optic,Credit card,0
702,64,69.99772649624185,Month-to-month,No,Mailed check,1
703,28,34.09039436879836,One year,DSL,Mailed check,0
704,39,41.790446981538494,Two year,No,Electronic check,0
705,57,84.76700027119756,Two year,No,Mailed check,1
706,17,62.17549802841961,Two year,No,Bank transfer,0
707,44,34.68016317539964,Month-to-month,Fiber optic,Bank transfer,0
708,25,67.89939336393104,Two year,No,Mailed check,0
709,17,21.743054550204594,Month-to-month,DSL,Bank transfer,0
710,13,93.38953708995932,One year,Fiber optic,Electronic check,0
711,25,27.358129448969088,Two year,No,Electronic check,1
712,68,82.91136199121189,One year,DSL,Mailed check,0
713,10,99.30103076255995,Month-to-month,No,Electronic check,0
714,67,33.26438744539655,Month-to-month,No,Electronic check,0
715,18,71.86386906660125,Month-to-month,No,Bank transfer,0
716,34,97.90675143594696,Two year,Fiber optic,Electronic check,0
717,8,46.06334547570014,Two year,No,Electronic check,0
718,40,36.29165930016191,One year,DSL,Bank transfer,0
719,42,53.68191109674569,Month-to-month,No,Credit card,0
720,41,75.46991765833158,One year,No,Mailed check,0
721,6,77.52795948547501,Month-to-month,Fiber optic,Mailed check,0
722,52,33.0876333457687,Month-to-month,No,Credit card,0
723,26,65.75688476739717,One year,DSL,Bank transfer,0
724,64,46.828219553948784,Month-to-month,DSL,Bank transfer,0
725,59,104.20242180649508,One year,No,Electronic check,0
726,56,51.35751320640308,Two year,DSL,Electronic check,1
727,59,103.87045245338595,One year,DSL,Mailed check,0
728,70,62.856461260179216,One year,No,Mailed check,1
729,33,92.65857658264532,Month-to-month,DSL,Bank transfer,0
730,53,71.00602285441437,One year,DSL,Electronic check,1
731,22,82.19626241309766,Two year,No,Bank transfer,0
732,21,59.535651086138316,Two year,Fiber optic,Credit card,1
733,70,96.82067678074908,Two year,Fiber optic,Mailed check,1
734,70,62.51893835736583,Two year,No,Mailed check,0
735,4,65.74616465858219,One year,Fiber optic,Bank transfer,1
736,62,71.76786682309572,Two year,Fiber optic,Electronic check,0
737,62,103.18241183859834,One year,Fiber optic,Electronic check,0
738,24,85.93789286014649,One year,Fiber optic,Credit card,0
739,55,54.916038656574976,Month-to-month,No,Credit card,0
740,9,87.03196339815428,One year,Fiber optic,Credit card,0
741,3,84.24265730085773,One year,Fiber optic,Bank transfer,1
742,31,113.10192758797044,Month-to-month,No,Mailed check,1
743,40,104.141643602535,Two year,No,Bank transfer,1
744,36,84.74469237512481,Two year,Fiber optic,Bank transfer,0
745,24,54.15071106840436,One year,DSL,Electronic check,0
746,6,97.95764488612696,Month-to-month,No,Credit card,0
747,66,77.52082930628009,One year,No,Mailed check,0
748,4,118.52699881009016,One year,Fiber optic,Credit card,0
749,6,44.7506128569804,Two year,DSL,Credit card,0
750,51,27.965584093088694,Month-to-month,No,Credit card,1
751,62,26.989181188794767,One year,No,Mailed check,0
752,57,84.00303883516804,Two year,No,Electronic check,0
753,66,113.92602289115239,One year,DSL,Mailed check,0
754,8,20.19319142915052,Two year,No,Mailed check,0
755,26,92.57710469577773,Month-to-month,No,Electronic check,0
756,51,85.70651825329455,One year,DSL,Mailed check,0
757,45,93.23041922194659,Month-to-month,No,Mailed check,0
758,44,55.540540676233555,Two year,DSL,Bank transfer,1
759,5,102.0496444657855,Month-to-month,DSL,Mailed check,0
760,70,24.470693141886194,Month-to-month,DSL,Bank transfer,1
761,26,95.54311006220276,Month-to-month,Fiber optic,Bank transfer,0
762,68,46.707194134908775,One year,No,Bank transfer,0
763,19,67.68377748580716,Two year,No,Credit card,1
764,20,102.26362715572205,Month-to-month,No,Electronic check,0
765,12,47.135903519113704,One year,DSL,Credit card,0
766,47,38.52075116438935,Two year,Fiber optic,Electronic check,0
767,1,88.13131853478842,Two year,DSL,Mailed check,1
768,14,73.33948915068045,Two year,No,Bank transfer,0
769,64,71.44038687461844,Month-to-month,DSL,Credit card,0
770,38,45.67695155379131,Month-to-month,Fiber optic,Mailed check,0
771,37,23.488030582002764,Month-to-month,No,Credit card,0
772,11,61.02691383317168,Two year,DSL,Mailed check,1
773,3,30.6559480467768,Two year,Fiber optic,Credit card,1
774,33,110.59891506492022,Month-to-month,DSL,Mailed check,0
